Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
11528,21,2.0,44.75758049015514,32.83752383028055,6.0,5,5.0,1961,0.034331497,B,B,25,5487,3,1117.1425855513307,0,4,B
4392,1,1.0,50.12441454430577,36.68160287683257,1.0,18,24.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
5669,67,2.0,48.177732028495406,29.18953073356276,6.0,8,9.0,1975,0.100455735,B,B,43,7227,0,1117.1425855513307,1,6,A
12474,9,3.0,46.40513565540877,25.35351024967065,5.0,6,9.0,1975,0.13012277,B,B,8,1986,0,1117.1425855513307,0,0,B
12450,53,1.0,39.47560391694656,38.80918097732466,1.0,11,9.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B
7013,11,2.0,56.12671878656214,31.04623364882865,8.0,4,12.0,1977,0.0001696759999999,B,B,36,5992,0,1117.1425855513307,1,1,B
4940,67,2.0,51.1355123332172,35.94833229924701,9.0,11,12.0,1977,0.100455735,B,B,43,7227,0,1117.1425855513307,1,6,A
4816,89,2.0,58.69490814155216,37.92669749860402,7.0,4,8.0,1963,0.151346216,B,A,32,5889,10,830.0,4,1,B
3848,23,3.0,49.64602982741851,33.89382537068284,6.0,2,2.0,1965,0.014072961,B,B,2,475,0,1117.1425855513307,0,0,B
6178,83,1.0,41.07698227850751,22.05723616580677,8.0,15,14.0,1987,0.0077202819999999,B,B,38,4788,2,1117.1425855513307,0,4,B
6476,11,2.0,40.846069776834455,28.488985514368693,6.0,10,9.0,1972,0.038692987,B,B,28,6533,1,1015.0,2,5,B
5199,27,2.0,59.054989852429294,61.64753100769474,57.0,13,12.0,2016,0.211401214,B,B,9,1892,0,1117.1425855513307,0,1,B
5603,169,2.0,55.21415066512044,29.36257853758638,8.0,9,12.0,1988,0.178916796,B,B,18,3594,4,192.0,1,5,B
6394,48,2.0,58.70769554803349,32.729632536018194,9.0,16,16.0,1984,0.041124634,B,B,46,9515,5,1117.1425855513307,1,10,B
8377,163,2.0,49.38371045457262,32.942613319451254,9.0,10,12.0,1977,0.007658515,B,B,35,7077,56,2301.0,3,19,B
4535,138,1.0,38.739778474816106,21.274676732844373,7.0,11,17.0,2002,0.1363303,B,B,30,6141,10,262.0,3,6,B
14548,74,2.0,68.64332663658429,36.68160287683257,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
5654,44,3.0,81.1353353411808,46.58042117441128,12.0,17,17.0,2008,0.232205084,B,B,24,4860,1,80.0,0,3,B
763,1,2.0,74.0204131610194,36.68160287683257,1.0,5,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
7460,9,3.0,111.9562516385795,66.85984479977724,15.0,8,14.0,1997,0.136244425,B,B,11,2370,0,1117.1425855513307,0,1,B
3892,41,2.0,45.98948346494266,32.05267485780537,6.0,6,12.0,1969,0.175054867,B,B,36,10055,3,1117.1425855513307,1,0,B
13566,141,3.0,67.09662526343965,47.496636301009005,7.0,1,5.0,1953,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
16786,23,1.0,44.66916066224369,36.68160287683257,1.0,7,25.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
2007,30,3.0,83.80187923926731,36.68160287683257,1.0,8,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
4533,31,2.0,83.96329898886948,38.41922410108136,14.0,33,40.0,2014,0.151346216,B,A,32,5889,10,830.0,4,1,B
5649,6,2.0,53.6965264452508,14.525565550611796,9.0,14,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
10511,119,2.0,55.34898560041994,31.514093333981062,8.0,18,17.0,1997,0.000995363,B,B,42,7651,1,1117.1425855513307,1,5,B
2569,6,1.0,40.69563140466281,36.68160287683257,0.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
16256,24,3.0,101.4833956274398,52.47978048734839,13.0,6,7.0,2006,0.111627393,B,B,50,12238,8,1970.0,2,3,B
2787,34,2.0,59.34910641462,57.385055452405005,8.0,15,20.0,2015,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
7467,27,1.0,34.842188905195606,36.68160287683257,0.0,22,25.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
994,109,1.0,36.3096260133063,23.288187106393213,6.0,1,9.0,1979,0.1363303,B,B,30,6141,10,262.0,3,6,B
6085,67,2.0,50.44753674096022,33.814943529287184,6.0,5,12.0,1978,0.0077202819999999,B,B,38,4788,2,1117.1425855513307,0,4,B
2168,23,3.0,104.99227440760984,36.68160287683257,1.0,23,25.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
12203,52,1.0,40.06185124164293,41.76740245741391,0.0,10,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
10170,48,2.0,47.863789962737634,33.84667883716051,6.0,12,12.0,1982,0.041124634,B,B,46,9515,5,1117.1425855513307,1,10,B
8834,81,1.0,36.848987281363954,23.48992992631429,10.0,5,12.0,1970,0.006076152,B,B,30,5285,0,645.0,6,6,B
2238,53,1.0,40.445269304810864,22.45610071402421,9.0,11,14.0,1975,0.313924552,B,B,22,4625,11,3855.0,2,10,B
10333,176,1.0,40.45925484366857,22.204869965191246,8.0,5,5.0,1960,0.08761909,B,B,8,1497,5,1117.1425855513307,1,0,B
1131,47,2.0,55.860983176004495,31.909536799037472,8.0,5,12.0,1984,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
93,41,3.0,83.8483527558668,47.2613222235565,12.0,13,14.0,2010,0.175054867,B,B,36,10055,3,1117.1425855513307,1,0,B
3443,27,1.0,47.95298353279465,17.93550254582629,1.0,9,1.0,1977,0.017647053,B,B,2,469,0,1117.1425855513307,0,0,B
9942,1,3.0,125.0705824836986,5.152488395714611,1.0,4,14.0,2015,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
14649,22,1.0,37.61490240301016,21.109430798797284,7.0,8,17.0,1988,0.133215333,B,B,49,11395,3,1406.0,3,4,A
9791,77,1.0,36.29479210501622,26.33276211559206,7.0,7,12.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
3386,27,2.0,58.45424202659886,36.68160287683257,8.0,11,12.0,1977,0.011654127,B,B,4,915,0,1117.1425855513307,0,0,B
4258,27,2.0,68.32156346070416,36.68160287683257,10.0,11,1.0,1977,0.211401214,B,B,9,1892,0,1117.1425855513307,0,1,B
3570,1,1.0,42.35619004623624,36.68160287683257,11.0,16,22.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
15090,19,2.0,65.8746134497815,37.7517000719476,8.0,3,5.0,1954,0.309479124,B,B,35,7715,4,990.0,0,6,B
1186,1,2.0,64.26638747004529,36.68160287683257,1.0,3,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
6941,27,1.0,30.88257678426641,36.68160287683257,0.0,6,19.0,1977,0.211401214,B,B,9,1892,0,1117.1425855513307,0,1,B
13116,27,1.0,47.37990455756341,44.21750320543929,0.0,4,0.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
14639,62,3.0,65.50632324548631,47.7438429598125,10.0,3,12.0,1975,0.002211665,B,B,39,7614,3,1117.1425855513307,1,5,A
8151,8,3.0,62.69182082435152,45.44902799349871,5.0,4,5.0,1970,0.43788524,B,B,23,5735,3,1084.0,0,5,B
15371,111,2.0,63.6520739746025,32.03918286657991,12.0,15,25.0,2008,0.1363303,B,B,30,6141,10,262.0,3,6,B
2863,118,2.0,48.42291242257316,32.38563495534654,1.0,3,9.0,1980,0.341071945,B,B,27,5664,48,2300.0,3,11,B
13270,9,3.0,80.59947151905445,36.68160287683257,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
13981,113,3.0,61.0954336727151,47.28611989716439,6.0,7,9.0,1971,0.050755569,B,B,24,5469,1,145.0,0,1,B
5581,27,1.0,33.94332776438772,36.68160287683257,1.0,21,1.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
5317,111,1.0,38.82827010413164,23.493250908952646,7.0,16,17.0,2007,0.093442564,B,B,23,4635,5,3300.0,2,4,B
15950,23,1.0,42.833315473059095,36.68160287683257,1.0,1,1.0,1977,0.034656082,B,B,0,168,0,1117.1425855513307,0,0,B
4353,1,2.0,56.20998399459898,36.68160287683257,1.0,3,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
509,118,2.0,57.41543434621534,36.27471222749674,8.0,3,8.0,1958,0.21843974,B,B,21,4472,6,1450.0,4,7,A
11688,98,2.0,54.584236746163214,34.12578616699977,9.0,14,12.0,1977,0.195781053,B,B,23,5212,6,1117.1425855513307,3,2,B
3805,5,3.0,58.17201145809866,57.759613225904296,6.0,11,12.0,1983,0.150817539,B,B,16,3433,4,2643.0,4,5,B
15595,27,1.0,34.108911003617266,19.397172190579766,5.0,4,5.0,1976,0.07542368,B,B,11,3097,0,1117.1425855513307,0,0,B
3502,89,1.0,35.298727218702595,24.712248471046475,5.0,4,9.0,1963,0.1363303,B,B,30,6141,10,262.0,3,6,B
9355,58,1.0,36.661313849706985,22.48330909595832,6.0,3,9.0,1972,0.31019913,B,B,11,2748,1,1117.1425855513307,0,0,B
528,7,1.0,36.968232630432574,23.28731038868081,10.0,3,12.0,1966,0.130617806,B,B,39,10418,9,900.0,1,9,B
8189,108,3.0,83.60218087057939,57.25931570947553,7.0,5,9.0,1960,0.0,B,B,23,3684,2,1117.1425855513307,0,4,B
8275,1,1.0,44.80608996300601,36.68160287683257,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
12843,55,1.0,42.651051670378926,22.910976092769136,8.0,17,17.0,1987,0.041365446,B,B,31,5569,0,1117.1425855513307,1,4,B
4766,53,1.0,42.78423565490591,36.68160287683257,1.0,20,22.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
4024,83,1.0,39.99037017279849,23.636319786554107,8.0,15,17.0,1987,0.0077202819999999,B,B,38,4788,2,1117.1425855513307,0,4,B
6322,8,1.0,35.282441197158064,18.22860281484161,6.0,7,12.0,1980,0.458174486,B,A,26,4439,1,1130.0,1,5,B
2082,177,3.0,78.66358951365567,54.86606552897874,9.0,4,8.0,1960,0.0,B,B,36,6714,2,2672.0,0,2,B
5428,27,2.0,62.32604379639152,36.68160287683257,61.0,12,17.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
15096,30,1.0,132.67051292780675,122.57893175773675,3.0,10,39.0,2010,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
2216,182,2.0,46.04087611910128,32.25563079035316,5.0,2,12.0,1968,0.015016892,B,B,17,3079,59,2890.0,0,8,B
2326,9,2.0,58.98054297823158,32.94051745357633,8.0,14,14.0,1991,0.161531741,B,B,25,5648,1,30.0,2,4,B
3912,101,1.0,33.65672310743387,19.00325903528036,5.0,2,5.0,1966,0.038692987,B,B,28,6533,1,1015.0,2,5,B
11043,14,2.0,43.48959419399233,30.419860426307466,5.0,4,5.0,1963,0.042031587,B,B,37,6856,84,1940.0,2,5,B
15943,111,1.0,38.1661399046898,21.64784723392929,10.0,5,12.0,1964,0.1363303,B,B,30,6141,10,262.0,3,6,B
2112,39,3.0,57.2934574190353,39.72928154859253,5.0,3,9.0,1970,0.428825818,B,B,25,5011,8,730.0,0,2,B
3251,28,3.0,88.63466861289255,52.62765849726405,11.0,12,23.0,2010,0.333891544,B,B,30,6564,1,1117.1425855513307,0,0,B
4623,128,3.0,77.42607816233556,41.46441800460817,8.0,11,14.0,1991,0.0,B,B,27,4798,0,30.0,2,8,B
11170,34,3.0,73.86507374207464,46.5087820998496,9.0,7,17.0,1997,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
11932,88,2.0,51.19078669690681,47.12738482120214,9.0,6,14.0,1972,0.127375905,B,B,43,8429,3,1117.1425855513307,3,9,B
14287,39,1.0,33.91288312618613,19.44577585644332,6.0,4,9.0,1971,0.428825818,B,B,25,5011,8,730.0,0,2,B
12055,74,2.0,61.44071615862152,62.13607787416767,1.0,10,12.0,2017,0.309479124,B,B,35,7715,4,990.0,0,6,B
13453,13,2.0,64.0284445542039,35.12994731406149,10.0,14,22.0,1998,0.090799103,B,B,74,19083,2,1117.1425855513307,5,15,B
10136,1,1.0,39.188428063995865,36.68160287683257,1.0,7,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
5484,88,1.0,41.49390098645369,36.68160287683257,1.0,18,17.0,1977,0.127375905,B,B,43,8429,3,1117.1425855513307,3,9,B
13225,88,1.0,43.72039389751112,36.68160287683257,0.0,18,0.0,1977,0.127375905,B,B,43,8429,3,1117.1425855513307,3,9,B
6199,55,3.0,80.34713152431259,46.85652531756187,10.0,18,17.0,1989,0.041365446,B,B,31,5569,0,1117.1425855513307,1,4,B
11770,96,1.0,38.84680484044489,19.507564651234286,1.0,8,9.0,2005,0.041116354,B,B,53,14892,4,1117.1425855513307,1,4,B
10101,34,1.0,31.57856743778345,31.304526283010382,5.0,8,9.0,2000,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
8760,109,1.0,31.50234199937792,20.01247105423149,5.0,3,5.0,1963,0.1363303,B,B,30,6141,10,262.0,3,6,B
5778,18,2.0,52.61241525851811,31.639088317376107,9.0,10,12.0,1982,0.0,B,B,30,5562,0,1117.1425855513307,0,5,A
11933,14,3.0,58.82557207619247,42.16185198595446,5.0,8,9.0,1975,0.042031587,B,B,37,6856,84,1940.0,2,5,B
14262,17,2.0,39.14532025482227,24.03727112295172,7.0,14,19.0,1970,0.0,B,B,18,3374,5,620.0,1,2,B
10220,52,2.0,34.865151002873894,26.66533848526217,5.0,1,4.0,1963,0.371148999,B,B,34,7065,1,750.0,2,5,B
7256,142,1.0,36.72982598419701,20.61223897851105,9.0,7,12.0,1973,0.051942062,B,B,17,4017,7,800.0,2,0,B
8736,58,1.0,53.26574076736547,36.68160287683257,1.0,7,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
2707,90,1.0,32.17950823610673,23.20995134466448,5.0,4,5.0,1969,0.265088676,B,B,37,5288,0,1937.0,3,2,B
12989,109,2.0,44.1385234951216,33.369995292723004,5.0,4,5.0,1964,0.1363303,B,B,30,6141,10,262.0,3,6,B
14006,6,3.0,74.14219884093384,36.68160287683257,1.0,6,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
11637,1,1.0,40.37823445194755,36.68160287683257,1.0,4,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
10714,56,2.0,55.31126988480288,36.92669773526973,9.0,7,17.0,1987,0.0,B,B,23,5067,4,1117.1425855513307,2,6,B
6989,94,1.0,45.65080073053585,17.178724374787247,10.0,18,25.0,2012,0.282797669,B,B,33,8667,2,1117.1425855513307,0,6,B
9154,101,2.0,48.21446760911349,33.03002877441823,5.0,3,5.0,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B
2475,84,2.0,60.16873064759545,35.8401773342888,7.0,4,5.0,1957,0.149666373,B,B,22,4789,2,4087.0,4,1,B
7649,30,2.0,54.10198716813146,29.903354304528506,7.0,4,4.0,1952,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
4936,48,1.0,39.097195063890425,19.98256722613548,8.0,6,25.0,2012,0.041124634,B,B,46,9515,5,1117.1425855513307,1,10,B
2873,6,3.0,77.93759822551998,36.68160287683257,0.0,12,0.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
1475,25,2.0,78.93097025484747,39.09411987338049,11.0,6,17.0,2008,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
2506,23,2.0,57.40850587975816,36.68160287683257,1.0,8,17.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
7564,38,3.0,93.09931619745156,53.85179900128985,1.0,27,26.0,2016,0.060753049,B,B,15,2787,2,520.0,0,7,B
14498,23,1.0,163.32590099988374,36.68160287683257,1.0,3,1.0,1977,0.014072961,B,B,2,475,0,1117.1425855513307,0,0,B
15137,23,1.0,44.173905893931206,21.35601948565023,9.0,11,17.0,2018,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
15169,21,1.0,34.0937923976645,20.20685174742564,6.0,8,9.0,1972,0.194489265,B,B,47,8004,3,125.0,3,5,B
14313,8,1.0,35.95865414882536,22.73512181831648,7.0,7,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
10905,6,2.0,67.33137527081571,36.68160287683257,1.0,14,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
3642,57,2.0,47.93619512775221,29.93650752089387,6.0,8,9.0,1974,0.133215333,B,B,49,11395,3,1406.0,3,4,A
5903,19,2.0,56.18466342234829,34.33767102216961,9.0,17,17.0,1981,0.000991363,B,B,33,6783,3,1117.1425855513307,1,9,B
5009,11,1.0,40.95082807909272,22.737167556874,9.0,10,12.0,1970,0.038692987,B,B,28,6533,1,1015.0,2,5,B
10617,6,2.0,65.7063870935295,36.68160287683257,1.0,14,1.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
5076,61,2.0,50.050522384263886,29.357354018033032,6.0,5,12.0,1976,0.300322518,B,B,52,10311,6,1117.1425855513307,1,9,B
4884,29,1.0,39.68887710532403,18.944480450824138,8.0,2,14.0,1977,0.069660344,B,B,31,6119,4,1117.1425855513307,1,2,B
9066,59,3.0,75.3410686641437,75.09886659243979,10.0,8,17.0,1987,0.019508796,B,B,37,7687,11,176.0,5,5,B
11082,1,1.0,41.40048585227235,42.25089555907528,0.0,4,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
11494,27,3.0,113.050341197414,54.58634806653143,11.0,10,14.0,2002,0.041116354,B,B,53,14892,4,1117.1425855513307,1,4,B
1489,30,2.0,54.80756985187132,52.74985613727364,1.0,17,17.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
12019,18,1.0,39.08465664501272,20.939621691496345,8.0,12,17.0,1998,0.0,B,B,30,5562,0,1117.1425855513307,0,5,A
8461,163,2.0,48.04441203175735,31.767807561062853,5.0,2,5.0,1961,0.007658515,B,B,35,7077,56,2301.0,3,19,B
16789,128,2.0,56.85609336931938,30.515712245388013,8.0,9,14.0,1998,0.041116354,B,B,53,14892,4,1117.1425855513307,1,4,B
13691,27,1.0,38.990808662488135,36.85458567665953,1.0,4,15.0,2014,0.011654127,B,B,4,915,0,1117.1425855513307,0,0,B
10748,27,2.0,64.25160382004853,34.3833393777631,1.0,16,16.0,2015,0.017647053,B,B,2,469,0,1117.1425855513307,0,0,B
7099,169,2.0,58.92992089047305,55.040334406173656,10.0,16,17.0,2018,0.178916796,B,B,18,3594,4,192.0,1,5,B
16428,170,3.0,77.0287905358431,47.07690066782445,10.0,13,17.0,1990,0.21843974,B,B,21,4472,6,1450.0,4,7,A
10588,113,2.0,71.82875388902875,35.714191403901594,10.0,6,22.0,2004,0.050755569,B,B,24,5469,1,145.0,0,1,B
64,39,1.0,45.07407883523329,14.823382316577652,12.0,13,17.0,2006,0.428825818,B,B,25,5011,8,730.0,0,2,B
5333,3,2.0,44.1248130563069,27.99980905001265,6.0,4,5.0,1969,0.265088676,B,B,37,5288,0,1937.0,3,2,B
3889,8,1.0,36.970564574881394,22.35768158499832,6.0,6,12.0,1980,0.219006007,B,B,28,6746,3,1117.1425855513307,1,4,B
16296,53,2.0,62.66202403154612,36.26187434292907,10.0,19,24.0,2019,0.049637257,B,B,34,7759,0,229.0,1,3,B
16737,37,1.0,40.93623001391845,22.130099039083067,7.0,11,17.0,2006,0.178916796,B,B,18,3594,4,192.0,1,5,B
3464,49,2.0,46.6082390822564,30.25543129640073,5.0,1,5.0,1962,0.020741326,B,B,24,5613,5,1340.0,2,5,B
12234,200,2.0,49.18888768772806,29.6063378353524,6.0,6,5.0,1959,0.0,B,B,33,7425,1,1117.1425855513307,2,5,B
8467,8,3.0,74.48213386679768,45.64719995357787,9.0,16,17.0,1986,0.092290642,B,B,21,4346,2,165.0,1,2,B
11427,23,2.0,47.362594939138965,49.55439382950404,10.0,14,12.0,1977,0.034656082,B,B,0,168,0,1117.1425855513307,0,0,B
10842,6,1.0,38.63728613062735,36.68160287683257,1.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
16512,24,1.0,34.041063641819875,20.50695425905193,5.0,8,9.0,1962,0.111627393,B,B,50,12238,8,1970.0,2,3,B
13414,10,1.0,41.28121316754779,18.3817884944364,8.0,7,17.0,1992,0.089039719,B,B,33,7976,5,1117.1425855513307,0,11,B
4749,9,3.0,69.552090585187,41.69485611144509,8.0,4,10.0,2011,0.161531741,B,B,25,5648,1,30.0,2,4,B
14976,27,1.0,37.54815550728642,36.68160287683257,1.0,20,19.0,1977,0.211401214,B,B,9,1892,0,1117.1425855513307,0,1,B
11870,185,3.0,76.54322466475195,47.531757781573006,10.0,5,17.0,1991,0.025609157,B,B,33,5261,0,240.0,3,1,B
7946,47,2.0,53.96771942118431,31.11171018400577,8.0,10,16.0,1982,0.101872465,B,B,23,4583,3,1117.1425855513307,3,3,B
6009,140,2.0,41.58899019555932,23.89134737491356,7.0,9,9.0,1969,0.0,B,B,33,7425,1,1117.1425855513307,2,5,B
12235,23,2.0,66.99549392384945,36.68160287683257,1.0,17,17.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
2766,27,2.0,48.74207704468069,33.63132059577016,7.0,12,12.0,1976,0.07542368,B,B,11,3097,0,1117.1425855513307,0,0,B
13706,23,3.0,81.00345522474205,2.3668688161385183,1.0,5,5.0,2017,0.034656082,B,B,0,168,0,1117.1425855513307,0,0,B
2202,27,2.0,57.43475828438415,36.68160287683257,1.0,14,17.0,1977,0.011654127,B,B,4,915,0,1117.1425855513307,0,0,B
12920,23,1.0,39.61042601401912,38.18757082546683,1.0,6,18.0,2013,0.034656082,B,B,0,168,0,1117.1425855513307,0,0,B
13932,23,2.0,66.93512594874889,36.68160287683257,1.0,17,17.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
845,143,2.0,56.53984635254797,30.62328515003704,8.0,5,16.0,1981,0.049863387,B,B,18,3746,9,75.0,3,1,B
15862,49,2.0,63.5491314952931,33.68797327915276,10.0,12,17.0,1994,0.020741326,B,B,24,5613,5,1340.0,2,5,B
10800,8,1.0,42.94472724221086,20.873298388001768,8.0,14,14.0,1984,0.458174486,B,A,26,4439,1,1130.0,1,5,B
13452,84,2.0,46.01779955512664,27.66229520323308,5.0,8,9.0,1973,0.006076152,B,B,30,5285,0,645.0,6,6,B
11456,23,2.0,68.60484668763101,66.39706600179922,1.0,22,20.0,1977,0.034656082,B,B,0,168,0,1117.1425855513307,0,0,B
2348,128,1.0,47.51116715169837,21.47567478943422,12.0,3,6.0,2002,0.0,B,B,27,4798,0,30.0,2,8,B
3146,1,3.0,83.0531208131697,36.68160287683257,10.0,7,17.0,2017,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
14088,123,3.0,91.5990273608436,58.13263909475655,11.0,4,8.0,2005,0.0,B,B,6,2733,0,920.0,0,4,B
8578,67,3.0,61.19966715907822,47.45364056334008,6.0,3,9.0,1977,0.100455735,B,B,43,7227,0,1117.1425855513307,1,6,A
5308,30,1.0,39.33491053597486,36.68160287683257,1.0,18,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
1814,1,1.0,41.11560894052037,41.17146392419938,0.0,4,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
13762,1,1.0,37.664475316759685,36.68160287683257,1.0,19,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
304,96,2.0,61.94830652716743,35.60400158485598,10.0,14,17.0,1995,0.041116354,B,B,53,14892,4,1117.1425855513307,1,4,B
10158,46,2.0,46.28849050979511,27.270794893638115,6.0,7,9.0,1974,0.150817539,B,B,16,3433,4,2643.0,4,5,B
8770,60,2.0,52.33592488103741,31.799608520806647,6.0,9,14.0,1978,0.007658515,B,B,35,7077,56,2301.0,3,19,B
16024,103,1.0,40.672515430635,21.02590516939354,8.0,9,17.0,1999,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
6175,54,1.0,56.74966456352562,41.93418133115168,10.0,14,17.0,2016,0.006076152,B,B,30,5285,0,645.0,6,6,B
11384,6,3.0,77.06377276635772,70.31303414128256,1.0,5,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
6393,8,1.0,41.49650853339136,21.66420918533763,7.0,4,17.0,2009,0.43788524,B,B,23,5735,3,1084.0,0,5,B
1406,53,2.0,57.34953563743307,58.952106850522135,10.0,7,19.0,2013,0.049637257,B,B,34,7759,0,229.0,1,3,B
3316,44,2.0,42.7697271926506,23.92895536272623,6.0,8,18.0,1966,0.232205084,B,B,24,4860,1,80.0,0,3,B
7526,172,1.0,42.845652953662594,24.67379082861334,9.0,13,15.0,1972,0.0,B,B,7,1660,39,1786.0,1,5,B
6223,109,1.0,34.5071810336863,22.122895775530907,5.0,8,9.0,1963,0.1363303,B,B,30,6141,10,262.0,3,6,B
11545,58,2.0,66.30408574572843,36.68160287683257,1.0,5,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
4846,88,2.0,51.967627438103285,33.45297303112386,9.0,10,17.0,2002,0.127375905,B,B,43,8429,3,1117.1425855513307,3,9,B
9134,12,1.0,41.38590201084737,20.54812938096621,8.0,8,10.0,1996,0.090799103,B,B,74,19083,2,1117.1425855513307,5,15,B
3847,79,2.0,54.68223899723799,30.20298365772833,11.0,7,16.0,1976,0.307466659,B,A,30,5048,9,325.0,2,5,B
1134,27,2.0,69.88461100475641,3.048860423389085,1.0,9,17.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
8659,96,2.0,54.13441295038548,29.385070452519127,7.0,9,15.0,2009,0.041116354,B,B,53,14892,4,1117.1425855513307,1,4,B
7699,61,1.0,39.68962407969543,20.98902999866805,7.0,4,14.0,1998,0.300322518,B,B,52,10311,6,1117.1425855513307,1,9,B
7885,85,3.0,62.79390665024498,48.441875754299154,6.0,7,9.0,1979,0.037177818,B,B,52,11217,1,2300.0,1,7,B
7432,23,2.0,53.83014301033062,36.68160287683257,10.0,1,5.0,1977,0.034656082,B,B,0,168,0,1117.1425855513307,0,0,B
12895,168,3.0,82.89317618876647,46.55486038121615,8.0,6,14.0,1982,0.341071945,B,B,27,5664,48,2300.0,3,11,B
1611,86,3.0,59.90216083744568,40.87667933935274,5.0,7,9.0,1974,0.161975568,B,A,31,7010,5,4508.0,3,7,B
14199,23,1.0,42.24123578321651,36.68160287683257,1.0,15,17.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
13248,47,2.0,64.06572237666772,35.23387463003257,10.0,4,12.0,2004,0.101872465,B,B,23,4583,3,1117.1425855513307,3,3,B
2953,62,1.0,43.118536927628746,36.68160287683257,1.0,11,17.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
10749,6,2.0,65.58257179879305,66.67575842977638,1.0,4,2.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
16232,46,2.0,41.318013997747045,30.94292589042472,5.0,6,5.0,1967,0.188783766,B,B,31,6137,4,1117.1425855513307,0,1,B
15237,115,1.0,31.60521020875582,18.247346625369048,5.0,3,5.0,1962,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
2689,143,3.0,69.85035822295137,47.45914633760978,9.0,5,16.0,1980,0.049863387,B,B,18,3746,9,75.0,3,1,B
